
102000,1000,1.20233
102000,1000,1.20479
102000,1000,1.20585
102000,1000,1.16673
102000,1000,1.1808
104000,1000,1.19518
104000,1000,1.18293
104000,1000,1.1917
104000,1000,1.19565
104000,1000,1.26689
106000,1000,1.49293
106000,1000,1.2224
106000,1000,1.44584
106000,1000,1.43425
106000,1000,1.48103
108000,1000,1.34735
108000,1000,1.47897
108000,1000,1.54212
108000,1000,1.58347
108000,1000,1.70681
110000,1000,1.73743
110000,1000,1.68334
110000,1000,2.00851
110000,1000,1.70907
110000,1000,1.79689
112000,1000,1.87172
112000,1000,1.77075
112000,1000,1.81294
112000,1000,1.28099
112000,1000,1.28268
114000,1000,1.31155
114000,1000,1.78762
114000,1000,2.12789
114000,1000,1.8562
114000,1000,1.8796
116000,1000,2.11012
116000,1000,1.82134
116000,1000,2.20041
116000,1000,1.7707
116000,1000,1.85094
118000,1000,2.00024
118000,1000,2.21734
118000,1000,1.96046
118000,1000,2.00325
118000,1000,2.08982
120000,1000,2.17831
120000,1000,2.46613
120000,1000,2.26009
120000,1000,1.70904
120000,1000,1.74031
102000,2000,2.49459
102000,2000,3.24652
102000,2000,3.18101
102000,2000,3.68571
102000,2000,3.2716
104000,2000,2.87206
104000,2000,2.62843
104000,2000,2.92012
104000,2000,3.90816
104000,2000,3.64041
106000,2000,3.16089
106000,2000,3.57547
106000,2000,3.24404
106000,2000,2.72425
106000,2000,3.21179
108000,2000,3.02435
108000,2000,3.31033
108000,2000,3.57539
108000,2000,2.92317
108000,2000,2.89281
110000,2000,3.3056
110000,2000,3.8638
110000,2000,4.36406
110000,2000,3.66623
110000,2000,3.57589
112000,2000,3.47954
112000,2000,3.53714
112000,2000,3.64014
112000,2000,3.39859
112000,2000,3.54238
114000,2000,4.14522
114000,2000,3.63738
114000,2000,4.00295
114000,2000,3.57525
114000,2000,3.54813
116000,2000,2.72254
116000,2000,3.02258
116000,2000,3.24727
116000,2000,2.93692
116000,2000,2.81038
118000,2000,3.04874
118000,2000,3.10476
118000,2000,2.94919
118000,2000,2.81794
118000,2000,2.83125
120000,2000,2.88105
120000,2000,2.87571
120000,2000,2.79512
120000,2000,2.88764
120000,2000,2.90281
102000,3000,4.71747
102000,3000,4.14746
102000,3000,4.13009
102000,3000,4.37202
102000,3000,4.43598
104000,3000,4.44956
104000,3000,4.49074
104000,3000,4.28145
104000,3000,4.67719
104000,3000,4.37094
106000,3000,3.95609
106000,3000,3.97037
106000,3000,3.96802
106000,3000,3.91815
106000,3000,3.83233
108000,3000,3.90269
108000,3000,3.83886
108000,3000,3.84281
108000,3000,3.87397
108000,3000,3.90976
110000,3000,4.21927
110000,3000,4.8026
110000,3000,4.94885
110000,3000,4.51771
110000,3000,5.10714
112000,3000,5.48671
112000,3000,4.80298
112000,3000,4.55781
112000,3000,6.1559
112000,3000,4.47518
114000,3000,4.32893
114000,3000,4.57224
114000,3000,4.21429
114000,3000,4.16789
114000,3000,5.11923
116000,3000,5.32914
116000,3000,4.42423
116000,3000,4.42958
116000,3000,4.58955
116000,3000,4.79487
118000,3000,5.94507
118000,3000,4.62494
118000,3000,4.87621
118000,3000,4.60376
118000,3000,4.37857
120000,3000,4.46556
120000,3000,4.29601
120000,3000,4.46808
120000,3000,4.7317
120000,3000,4.3553
102000,4000,6.54081
102000,4000,6.14005
102000,4000,5.80802
102000,4000,6.60296
102000,4000,6.16642
104000,4000,7.05195
104000,4000,5.32241
104000,4000,5.40245
104000,4000,5.29604
104000,4000,5.22138
106000,4000,5.25229
106000,4000,5.26108
106000,4000,5.07731
106000,4000,5.15575
106000,4000,5.31022
108000,4000,5.37916
108000,4000,6.01878
108000,4000,5.8125
108000,4000,5.52822
108000,4000,5.93678
110000,4000,5.33218
110000,4000,5.34799
110000,4000,5.32763
110000,4000,5.27389
110000,4000,5.30161
112000,4000,5.35947
112000,4000,5.31306
112000,4000,5.31646
112000,4000,5.5171
112000,4000,5.82076
114000,4000,5.63082
114000,4000,5.9222
114000,4000,5.52297
114000,4000,6.34278
114000,4000,6.4002
116000,4000,5.70711
116000,4000,6.16288
116000,4000,6.11042
116000,4000,6.16784
116000,4000,5.86699
118000,4000,6.25705
118000,4000,6.70866
118000,4000,5.98219
118000,4000,6.30596
118000,4000,5.78985
120000,4000,6.17468
120000,4000,6.1923
120000,4000,6.47221
120000,4000,6.1202
120000,4000,5.9723
102000,5000,6.55665
102000,5000,6.06224
102000,5000,6.44639
102000,5000,7.20666
102000,5000,7.23791
104000,5000,6.9552
104000,5000,6.69722
104000,5000,7.708
104000,5000,7.11438
104000,5000,7.02068
106000,5000,7.24527
106000,5000,6.99369
106000,5000,7.27664
106000,5000,7.22672
106000,5000,7.58732
108000,5000,7.32182
108000,5000,6.51518
108000,5000,7.14089
108000,5000,7.20002
108000,5000,7.54356
110000,5000,7.01746
110000,5000,6.85795
110000,5000,7.02158
110000,5000,6.4991
110000,5000,7.16901
112000,5000,6.99938
112000,5000,6.81443
112000,5000,6.57484
112000,5000,6.58396
112000,5000,6.82937
114000,5000,6.70621
114000,5000,7.27282
114000,5000,7.23281
114000,5000,7.46527
114000,5000,7.39687
116000,5000,7.05417
116000,5000,7.26799
116000,5000,7.29016
116000,5000,7.40381
116000,5000,7.62099
118000,5000,7.80902
118000,5000,7.68647
118000,5000,7.90119
118000,5000,7.39326
118000,5000,7.4095
120000,5000,7.50676
120000,5000,7.30467
120000,5000,7.40919
120000,5000,7.84064
120000,5000,7.39087
